0.000160,0.001467,-0.000534,-0.100827,-0.000129,-0.000617,0.799151
-0.001103,-0.005632,-0.008724,-0.124509,0.002619,-0.000047,0.779546
-0.001203,-0.012446,-0.016164,-0.147680,0.005921,0.000824,0.760438
-0.000988,-0.018974,-0.023694,-0.170340,0.009071,0.001997,0.741828
-0.000457,-0.025215,-0.031313,-0.192484,0.012069,0.003470,0.723720
0.000388,-0.031171,-0.039018,-0.214113,0.014915,0.005244,0.706116
0.001546,-0.036841,-0.046808,-0.235223,0.017607,0.007317,0.689018
0.003017,-0.042225,-0.054683,-0.255814,0.020145,0.009690,0.672426
0.004797,-0.047323,-0.062641,-0.275884,0.022530,0.012361,0.656343
0.006887,-0.052136,-0.070680,-0.295432,0.024762,0.015328,0.640770
0.009284,-0.056666,-0.078798,-0.314459,0.026839,0.018591,0.625706
0.011985,-0.060912,-0.086994,-0.332963,0.028763,0.022147,0.611153
0.014989,-0.064876,-0.095267,-0.350946,0.030534,0.025996,0.597111
0.018293,-0.068560,-0.103613,-0.368407,0.032151,0.030134,0.583580
0.021893,-0.071965,-0.112033,-0.385348,0.033615,0.034561,0.570558
0.025788,-0.075092,-0.120522,-0.401769,0.034926,0.039273,0.558046
0.029973,-0.077944,-0.129080,-0.417671,0.036085,0.044268,0.546042
0.034445,-0.080523,-0.137705,-0.433057,0.037093,0.049543,0.534545
0.039202,-0.082830,-0.146394,-0.447928,0.037949,0.055097,0.523554
0.044238,-0.084869,-0.155145,-0.462287,0.038656,0.060924,0.513066
0.049550,-0.086641,-0.163955,-0.476135,0.039213,0.067023,0.503079
0.055134,-0.088151,-0.172823,-0.489477,0.039622,0.073391,0.493592
0.060985,-0.089400,-0.181746,-0.502314,0.039883,0.080022,0.484600
0.067099,-0.090392,-0.190720,-0.514650,0.039998,0.086915,0.476102
0.073471,-0.091130,-0.199745,-0.526488,0.039968,0.094064,0.468094
0.080096,-0.091617,-0.208817,-0.537833,0.039793,0.101467,0.460573
0.086969,-0.091857,-0.217933,-0.548688,0.039476,0.109119,0.453535
0.094085,-0.091854,-0.227091,-0.559057,0.039017,0.117015,0.446975
0.101437,-0.091612,-0.236288,-0.568946,0.038418,0.125151,0.440890
0.109022,-0.091135,-0.245520,-0.578358,0.037680,0.133523,0.435275
0.116832,-0.090426,-0.254786,-0.587300,0.036806,0.142126,0.430126
0.124863,-0.089491,-0.264081,-0.595775,0.035796,0.150956,0.425437
0.133107,-0.088333,-0.273403,-0.603789,0.034652,0.160006,0.421203
0.141559,-0.086957,-0.282749,-0.611348,0.033377,0.169272,0.417418
0.150212,-0.085368,-0.292115,-0.618458,0.031971,0.178750,0.414078
0.159060,-0.083570,-0.301499,-0.625124,0.030437,0.188433,0.411176
0.168097,-0.081569,-0.310897,-0.631353,0.028777,0.198316,0.408706
0.177315,-0.079370,-0.320305,-0.637151,0.026992,0.208394,0.406661
0.186708,-0.076977,-0.329721,-0.642525,0.025085,0.218662,0.405035
0.196269,-0.074395,-0.339141,-0.647480,0.023058,0.229113,0.403822
0.205991,-0.071631,-0.348562,-0.652024,0.020913,0.239741,0.403014
0.215866,-0.068689,-0.357980,-0.656165,0.018652,0.250542,0.402605
0.225888,-0.065575,-0.367391,-0.659908,0.016277,0.261509,0.402586
0.236050,-0.062295,-0.376793,-0.663261,0.013791,0.272635,0.402950
0.246344,-0.058853,-0.386182,-0.666232,0.011196,0.283916,0.403690
0.256762,-0.055255,-0.395554,-0.668827,0.008494,0.295345,0.404797
0.267297,-0.051509,-0.404905,-0.671055,0.005688,0.306916,0.406264
0.277942,-0.047618,-0.414233,-0.672923,0.002780,0.318623,0.408082
0.288689,-0.043589,-0.423534,-0.674438,-0.000227,0.330460,0.410243
0.299530,-0.039427,-0.432803,-0.675610,-0.003332,0.342420,0.412738
0.310458,-0.035140,-0.442038,-0.676445,-0.006530,0.354497,0.415559
0.321465,-0.030731,-0.451235,-0.676951,-0.009820,0.366685,0.418695
0.332543,-0.026209,-0.460391,-0.677137,-0.013199,0.378978,0.422139
0.343685,-0.021577,-0.469501,-0.677010,-0.016665,0.391369,0.425881
0.354883,-0.016844,-0.478563,-0.676580,-0.020214,0.403853,0.429912
0.366129,-0.012013,-0.487572,-0.675853,-0.023845,0.416422,0.434221
0.377415,-0.007092,-0.496525,-0.674839,-0.027554,0.429072,0.438800
0.388734,-0.002087,-0.505420,-0.673545,-0.031339,0.441795,0.443639
0.400077,0.002997,-0.514252,-0.671979,-0.035197,0.454585,0.448727
0.411438,0.008154,-0.523017,-0.670151,-0.039125,0.467437,0.454054
0.422809,0.013377,-0.531714,-0.668069,-0.043121,0.480344,0.459611
0.434181,0.018660,-0.540337,-0.665740,-0.047181,0.493301,0.465386
0.445548,0.023999,-0.548885,-0.663172,-0.051303,0.506300,0.471370
0.456901,0.029385,-0.557353,-0.660376,-0.055485,0.519337,0.477551
0.468234,0.034814,-0.565738,-0.657357,-0.059722,0.532406,0.483919
0.479538,0.040281,-0.574038,-0.654126,-0.064014,0.545500,0.490463
0.490807,0.045777,-0.582249,-0.650690,-0.068356,0.558614,0.497172
0.502032,0.051299,-0.590368,-0.647057,-0.072746,0.571742,0.504034
0.513207,0.056841,-0.598392,-0.643235,-0.077181,0.584878,0.511039
0.524325,0.062395,-0.606318,-0.639233,-0.081659,0.598018,0.518175
0.535377,0.067958,-0.614144,-0.635059,-0.086176,0.611156,0.525431
0.546358,0.073522,-0.621867,-0.630720,-0.090730,0.624287,0.532795
0.557259,0.079083,-0.629483,-0.626225,-0.095318,0.637404,0.540255
0.568075,0.084635,-0.636991,-0.621582,-0.099937,0.650504,0.547799
0.578798,0.090172,-0.644388,-0.616798,-0.104585,0.663581,0.555416
0.589421,0.095689,-0.651671,-0.611881,-0.109259,0.676631,0.563093
0.599937,0.101179,-0.658839,-0.606840,-0.113956,0.689648,0.570818
0.610340,0.106639,-0.665889,-0.601681,-0.118673,0.702628,0.578579
0.620623,0.112061,-0.672819,-0.596412,-0.123409,0.715566,0.586364
0.630779,0.117442,-0.679627,-0.591041,-0.128159,0.728459,0.594159
0.640802,0.122774,-0.686312,-0.585575,-0.132923,0.741301,0.601952
0.650686,0.128054,-0.692871,-0.580021,-0.137697,0.754089,0.609731
0.660423,0.133275,-0.699305,-0.574387,-0.142479,0.766819,0.617482
0.670007,0.138432,-0.705611,-0.568680,-0.147266,0.779487,0.625192
0.679431,0.143519,-0.711788,-0.562907,-0.152057,0.792088,0.632848
0.688690,0.148531,-0.717836,-0.557074,-0.156849,0.804620,0.640438
0.697775,0.153463,-0.723754,-0.551190,-0.161640,0.817078,0.647947
0.706681,0.158307,-0.729543,-0.545260,-0.166428,0.829460,0.655362
0.715400,0.163059,-0.735201,-0.539291,-0.171212,0.841762,0.662669
0.723926,0.167711,-0.740730,-0.533291,-0.175990,0.853981,0.669855
0.732250,0.172258,-0.746131,-0.527265,-0.180760,0.866114,0.676906
0.740365,0.176692,-0.751404,-0.521221,-0.185521,0.878158,0.683807
0.748263,0.181006,-0.756553,-0.515164,-0.190273,0.890110,0.690544
0.755935,0.185193,-0.761579,-0.509101,-0.195015,0.901968,0.697104
0.763372,0.189243,-0.766485,-0.503038,-0.199747,0.913728,0.703472
0.770563,0.193147,-0.771277,-0.496983,-0.204469,0.925388,0.709632
0.777497,0.196895,-0.775958,-0.490940,-0.209182,0.936946,0.715572
