-0.000807,0.000581,0.001093,-0.099734,-0.001472,0.000849,0.799191
0.010008,-0.011693,0.012918,-0.113343,0.001289,0.002008,0.785308
0.020924,-0.023520,0.023989,-0.126785,0.003939,0.003480,0.771696
0.031941,-0.034902,0.034307,-0.140055,0.006478,0.005265,0.758357
0.043059,-0.045837,0.043870,-0.153154,0.008906,0.007363,0.745294
0.054276,-0.056325,0.052680,-0.166079,0.011224,0.009774,0.732508
0.065591,-0.066367,0.060735,-0.178828,0.013432,0.012495,0.720002
0.077002,-0.075962,0.068038,-0.191400,0.015530,0.015528,0.707777
0.088508,-0.085112,0.074589,-0.203793,0.017518,0.018869,0.695834
0.100107,-0.093816,0.080391,-0.216006,0.019398,0.022518,0.684175
0.111798,-0.102078,0.085446,-0.228037,0.021170,0.026474,0.672802
0.123579,-0.109897,0.089756,-0.239885,0.022833,0.030734,0.661716
0.135449,-0.117277,0.093326,-0.251549,0.024390,0.035296,0.650917
0.147405,-0.124218,0.096159,-0.263028,0.025841,0.040159,0.640406
0.159446,-0.130725,0.098259,-0.274321,0.027187,0.045320,0.630185
0.171570,-0.136798,0.099631,-0.285426,0.028429,0.050776,0.620253
0.183775,-0.142442,0.100281,-0.296344,0.029567,0.056525,0.610611
0.196058,-0.147659,0.100214,-0.307072,0.030604,0.062563,0.601260
0.208418,-0.152453,0.099435,-0.317611,0.031540,0.068888,0.592199
0.220852,-0.156829,0.097953,-0.327959,0.032376,0.075496,0.583429
0.233358,-0.160789,0.095773,-0.338117,0.033114,0.082383,0.574949
0.245934,-0.164338,0.092904,-0.348083,0.033755,0.089547,0.566759
0.258578,-0.167481,0.089353,-0.357857,0.034301,0.096983,0.558859
0.271286,-0.170223,0.085128,-0.367439,0.034753,0.104687,0.551247
0.284056,-0.172569,0.080238,-0.376828,0.035113,0.112656,0.543924
0.296886,-0.174523,0.074693,-0.386025,0.035383,0.120884,0.536889
0.309773,-0.176092,0.068501,-0.395029,0.035564,0.129367,0.530139
0.322715,-0.177282,0.061673,-0.403840,0.035658,0.138100,0.523675
0.335708,-0.178098,0.054218,-0.412458,0.035667,0.147080,0.517495
0.348749,-0.178547,0.046148,-0.420882,0.035593,0.156300,0.511597
0.361836,-0.178634,0.037474,-0.429114,0.035438,0.165756,0.505980
0.374966,-0.178368,0.028207,-0.437153,0.035204,0.175443,0.500642
0.388136,-0.177753,0.018357,-0.445000,0.034892,0.185355,0.495581
0.401342,-0.176798,0.007939,-0.452655,0.034506,0.195486,0.490796
0.414582,-0.175510,-0.003037,-0.460117,0.034048,0.205832,0.486284
0.427852,-0.173896,-0.014558,-0.467388,0.033518,0.216386,0.482043
