0.000000,0.000000,0.333000,-1.570796,0.002798,0.003962
0.000000,0.000000,0.333000,-1.570796,0.000358,-0.208948
0.000000,0.000000,0.333000,-1.570796,-0.003163,-0.195870
0.000000,0.000000,0.333000,-1.570796,-0.007783,-0.182839
0.000000,0.000000,0.333000,-1.570796,-0.013494,-0.169886
0.000000,0.000000,0.333000,-1.570796,-0.020283,-0.157035
0.000000,0.000000,0.333000,-1.570796,-0.028136,-0.144304
0.000000,0.000000,0.333000,-1.570796,-0.037040,-0.131704
0.000000,0.000000,0.333000,-1.570796,-0.046978,-0.119239
0.000000,0.000000,0.333000,-1.570796,-0.057933,-0.106910
0.000000,0.000000,0.333000,-1.570796,-0.069886,-0.094714
0.000000,0.000000,0.333000,-1.570796,-0.082799,-0.082975
0.000000,0.000000,0.333000,-1.570796,-0.096537,-0.071543
0.000000,0.000000,0.333000,-1.570796,-0.111219,-0.060206
0.000000,0.000000,0.333000,-1.570796,-0.126918,-0.048957
0.000000,0.000000,0.333000,-1.570796,-0.143527,-0.037770
0.000000,0.000000,0.333000,-1.570796,-0.161039,-0.026671
0.000000,0.000000,0.333000,-1.570796,-0.179440,-0.015651
0.000000,0.000000,0.333000,-1.570796,-0.198662,-0.004700
0.000000,0.000000,0.333000,-1.570796,-0.218673,0.006179
0.000000,0.000000,0.333000,-1.570796,-0.239446,0.017008
0.000000,0.000000,0.333000,-1.570796,-0.260941,0.027776
0.000000,0.000000,0.333000,-1.570796,-0.283130,0.038446
0.000000,0.000000,0.333000,-1.570796,-0.305994,0.049048
0.000000,0.000000,0.333000,-1.570796,-0.329509,0.059603
0.000000,0.000000,0.333000,-1.570796,-0.353658,0.070038
0.000000,0.000000,0.333000,-1.570796,-0.378455,0.079147
0.000000,0.000000,0.333000,-1.570796,-0.403877,0.087978
0.000000,0.000000,0.333000,-1.570796,-0.429867,0.097489
0.000000,0.000000,0.333000,-1.570796,-0.456403,0.107552
0.000000,0.000000,0.333000,-1.570796,-0.483472,0.118020
0.000000,0.000000,0.333000,-1.570796,-0.511084,0.128394
0.000000,0.000000,0.333000,-1.570796,-0.539207,0.138766
0.000000,0.000000,0.333000,-1.570796,-0.567750,0.149668
0.000000,0.000000,0.333000,-1.570796,-0.596873,0.159739
0.000000,0.000000,0.333000,-1.570796,-0.626429,0.170008
0.000000,0.000000,0.333000,-1.570796,-0.656564,0.179400
0.000000,0.000000,0.333000,-1.570796,-0.686849,0.190227
0.000000,0.000000,0.333000,-1.570796,-0.717608,0.200272
0.000000,0.000000,0.333000,-1.570796,-0.748508,0.211019
0.000000,0.000000,0.333000,-1.570796,-0.779463,0.222936
0.000000,0.000000,0.333000,-1.570796,-0.810705,0.234525
0.000000,0.000000,0.333000,-1.570796,-0.842325,0.245041
0.000000,0.000000,0.333000,-1.570796,-0.874020,0.256375
0.000000,0.000000,0.333000,-1.570796,-0.905937,0.267249
0.000000,0.000000,0.333000,-1.570796,-0.937962,0.278175
0.000000,0.000000,0.333000,-1.570796,-0.969970,0.289876
0.000000,0.000000,0.333000,-1.570796,-1.002006,0.301919
0.000000,0.000000,0.333000,-1.570796,-1.034115,0.313624
0.000000,0.000000,0.333000,-1.570796,-1.066302,0.324575
0.000000,0.000000,0.333000,-1.570796,-1.098482,0.335266
0.000000,0.000000,0.333000,-1.570796,-1.130593,0.345843
0.000000,0.000000,0.333000,-1.570796,-1.162662,0.355220
0.000000,0.000000,0.333000,-1.570796,-1.194593,0.364390
0.000000,0.000000,0.333000,-1.570796,-1.226358,0.373332
0.000000,0.000000,0.333000,-1.570796,-1.257928,0.382037
0.000000,0.000000,0.333000,-1.570796,-1.289264,0.390483
0.000000,0.000000,0.333000,-1.570796,-1.320329,0.398644
0.000000,0.000000,0.333000,-1.570796,-1.351085,0.406497
0.000000,0.000000,0.333000,-1.570796,-1.381494,0.414013
0.000000,0.000000,0.333000,-1.570796,-1.411520,0.421168
0.000000,0.000000,0.333000,-1.570796,-1.441129,0.427935
0.000000,0.000000,0.333000,-1.570796,-1.470285,0.434290
0.000000,0.000000,0.333000,-1.570796,-1.498959,0.440208
0.000000,0.000000,0.333000,-1.570796,-1.527119,0.445668
0.000000,0.000000,0.333000,-1.570796,-1.554738,0.450652
0.000000,0.000000,0.333000,1.570796,-1.559800,-2.686450
0.000000,0.000000,0.333000,1.570796,-1.533334,-2.682465
0.000000,0.000000,0.333000,1.570796,-1.507475,-2.678995
0.000000,0.000000,0.333000,1.570796,-1.482240,-2.676043
0.000000,0.000000,0.333000,1.570796,-1.457631,-2.673582
0.000000,0.000000,0.333000,1.570796,-1.433657,-2.671606
0.000000,0.000000,0.333000,1.570796,-1.410349,-2.670153
0.000000,0.000000,0.333000,1.570796,-1.387690,-2.669168
0.000000,0.000000,0.333000,1.570796,-1.365738,-2.668722
0.000000,0.000000,0.333000,1.570796,-1.344505,-2.668796
0.000000,0.000000,0.333000,1.570796,-1.323973,-2.669326
0.000000,0.000000,0.333000,1.570796,-1.304128,-2.670255
0.000000,0.000000,0.333000,1.570796,-1.284991,-2.671578
0.000000,0.000000,0.333000,1.570796,-1.266547,-2.673241
0.000000,0.000000,0.333000,1.570796,-1.252315,-2.679019
0.000000,0.000000,0.333000,1.570796,-1.235543,-2.681818
0.000000,0.000000,0.333000,1.570796,-1.219391,-2.684788
0.000000,0.000000,0.333000,1.570796,-1.204059,-2.688122
0.000000,0.000000,0.333000,1.570796,-1.189262,-2.691430
0.000000,0.000000,0.333000,1.570796,-1.175286,-2.695023
0.000000,0.000000,0.333000,1.570796,-1.161564,-2.698073
0.000000,0.000000,0.333000,1.570796,-1.149377,-2.702348
0.000000,0.000000,0.333000,1.570796,-1.126001,-2.688117
0.000000,0.000000,0.333000,1.570796,-1.112986,-2.688125
0.000000,0.000000,0.333000,1.570796,-1.100627,-2.687749
0.000000,0.000000,0.333000,1.570796,-1.089596,-2.688063
0.000000,0.000000,0.333000,1.570796,-1.079356,-2.688208
0.000000,0.000000,0.333000,1.570796,-1.070078,-2.688440
0.000000,0.000000,0.333000,1.570796,-1.061900,-2.689005
0.000000,0.000000,0.333000,1.570796,-1.054553,-2.689411
0.000000,0.000000,0.333000,1.570796,-1.047975,-2.689537
0.000000,0.000000,0.333000,1.570796,-1.043468,-2.691811
0.000000,0.000000,0.333000,1.570796,-1.039415,-2.693208
0.000000,0.000000,0.333000,1.570796,-1.036560,-2.695160
0.000000,0.000000,0.333000,1.570796,-1.035033,-2.697921
0.000000,0.000000,0.333000,1.570796,-1.033358,-2.698511
0.000000,0.000000,0.333000,1.570796,-1.034003,-2.701934
0.000000,0.000000,0.333000,1.570796,-1.035168,-2.704536
0.000000,0.000000,0.333000,1.570796,-1.037479,-2.707598
0.000000,0.000000,0.333000,1.570796,-1.040772,-2.710798
0.000000,0.000000,0.333000,1.570796,-1.044955,-2.713929
0.000000,0.000000,0.333000,1.570796,-1.050113,-2.717164
0.000000,0.000000,0.333000,1.570796,-1.056522,-2.721136
0.000000,0.000000,0.333000,1.570796,-1.064000,-2.725458
0.000000,0.000000,0.333000,1.570796,-1.072294,-2.729562
0.000000,0.000000,0.333000,1.570796,-1.081323,-2.733267
0.000000,0.000000,0.333000,1.570796,-1.091739,-2.738092
0.000000,0.000000,0.333000,1.570796,-1.102874,-2.742500
0.000000,0.000000,0.333000,1.570796,-1.115004,-2.747118
0.000000,0.000000,0.333000,1.570796,-1.128045,-2.751825
0.000000,0.000000,0.333000,1.570796,-1.142071,-2.756750
0.000000,0.000000,0.333000,1.570796,-1.157026,-2.761808
0.000000,0.000000,0.333000,1.570796,-1.172949,-2.767071
0.000000,0.000000,0.333000,1.570796,-1.189554,-2.771960
0.000000,0.000000,0.333000,1.570796,-1.215076,-2.794304
0.000000,0.000000,0.333000,1.570796,-1.232528,-2.796909
0.000000,0.000000,0.333000,1.570796,-1.250858,-2.799671
0.000000,0.000000,0.333000,1.570796,-1.269899,-2.802296
0.000000,0.000000,0.333000,1.570796,-1.289730,-2.804994
0.000000,0.000000,0.333000,1.570796,-1.310691,-2.808416
0.000000,0.000000,0.333000,1.570796,-1.332188,-2.811531
0.000000,0.000000,0.333000,1.570796,-1.354929,-2.815523
0.000000,0.000000,0.333000,1.570796,-1.377960,-2.818949
0.000000,0.000000,0.333000,1.570796,-1.402011,-2.822934
0.000000,0.000000,0.333000,1.570796,-1.426745,-2.827032
0.000000,0.000000,0.333000,1.570796,-1.452397,-2.831504
0.000000,0.000000,0.333000,1.570796,-1.478627,-2.836031
0.000000,0.000000,0.333000,1.570796,-1.505501,-2.840730
0.000000,0.000000,0.333000,1.570796,-1.533340,-2.845741
0.000000,0.000000,0.333000,1.570796,-1.561456,-2.850815
0.000000,0.000000,0.333000,-1.570796,-1.550825,0.285523
0.000000,0.000000,0.333000,-1.570796,-1.521381,0.280092
0.000000,0.000000,0.333000,-1.570796,-1.490978,0.274686
0.000000,0.000000,0.333000,-1.570796,-1.460204,0.269081
0.000000,0.000000,0.333000,-1.570796,-1.428741,0.263545
0.000000,0.000000,0.333000,-1.570796,-1.396676,0.258115
0.000000,0.000000,0.333000,-1.570796,-1.364139,0.252683
0.000000,0.000000,0.333000,-1.570796,-1.331044,0.247466
0.000000,0.000000,0.333000,-1.570796,-1.297431,0.242504
0.000000,0.000000,0.333000,-1.570796,-1.263373,0.237729
0.000000,0.000000,0.333000,-1.570796,-1.228898,0.233120
0.000000,0.000000,0.333000,-1.570796,-1.193992,0.228811
0.000000,0.000000,0.333000,-1.570796,-1.158633,0.224965
0.000000,0.000000,0.333000,-1.570796,-1.123102,0.220663
0.000000,0.000000,0.333000,-1.570796,-1.087064,0.217176
0.000000,0.000000,0.333000,-1.570796,-1.050958,0.212881
0.000000,0.000000,0.333000,-1.570796,-1.021500,0.179396
0.000000,0.000000,0.333000,-1.570796,-0.985562,0.171135
0.000000,0.000000,0.333000,-1.570796,-0.949783,0.161081
0.000000,0.000000,0.333000,-1.570796,-0.913701,0.150229
0.000000,0.000000,0.333000,-1.570796,-0.878167,0.133001
0.000000,0.000000,0.333000,-1.570796,-0.841926,0.119044
0.000000,0.000000,0.333000,-1.570796,-0.804106,0.103733
0.000000,0.000000,0.333000,-1.570796,-0.768338,0.114614
0.000000,0.000000,0.333000,-1.570796,-0.724294,0.061147
0.000000,0.000000,0.333000,-1.570796,-0.688177,0.112893
0.000000,0.000000,0.333000,-1.570796,-0.650496,0.103921
0.000000,0.000000,0.333000,-1.570796,-0.609663,0.104376
0.000000,0.000000,0.333000,-1.570796,-0.573764,0.092482
0.000000,0.000000,0.333000,-1.570796,-0.537025,0.077867
0.000000,0.000000,0.333000,-1.570796,-0.498831,0.073846
0.000000,0.000000,0.333000,-1.570796,-0.461335,0.075616
0.000000,0.000000,0.333000,-1.570796,-0.425372,0.053564
0.000000,0.000000,0.333000,-1.570796,-0.389315,0.052031
0.000000,0.000000,0.333000,-1.570796,-0.353809,0.038966
0.000000,0.000000,0.333000,-1.570796,-0.317944,0.033109
0.000000,0.000000,0.333000,-1.570796,-0.282448,0.022469
0.000000,0.000000,0.333000,-1.570796,-0.247183,0.010768
0.000000,0.000000,0.333000,-1.570796,-0.212216,-0.003360
0.000000,0.000000,0.333000,-1.570796,-0.177493,-0.017506
0.000000,0.000000,0.333000,-1.570796,-0.142943,-0.030766
0.000000,0.000000,0.333000,-1.570796,-0.108656,-0.043518
0.000000,0.000000,0.333000,-1.570796,-0.074822,-0.056574
0.000000,0.000000,0.333000,-1.570796,-0.041500,-0.069969
0.000000,0.000000,0.333000,-1.570796,-0.008626,-0.083325
0.000000,0.000000,0.333000,-1.570796,0.023767,-0.096717
0.000000,0.000000,0.333000,-1.570796,0.055975,-0.108999
0.000000,0.000000,0.333000,-1.570796,0.087706,-0.121622
0.000000,0.000000,0.333000,-1.570796,0.119322,-0.133258
0.000000,0.000000,0.333000,-1.570796,0.150383,-0.146436
0.000000,0.000000,0.333000,-1.570796,0.181720,-0.156698
0.000000,0.000000,0.333000,-1.570796,0.212749,-0.168286
0.000000,0.000000,0.333000,-1.570796,0.243968,-0.178207
0.000000,0.000000,0.333000,-1.570796,0.275218,-0.187247
0.000000,0.000000,0.333000,-1.570796,0.306587,-0.194544
0.000000,0.000000,0.333000,-1.570796,0.337839,-0.200973
0.000000,0.000000,0.333000,-1.570796,0.368983,-0.205718
0.000000,0.000000,0.333000,-1.570796,0.399776,-0.209328
0.000000,0.000000,0.333000,-1.570796,0.430157,-0.211501
0.000000,0.000000,0.333000,-1.570796,0.459916,-0.212835
0.000000,0.000000,0.333000,-1.570796,0.489098,-0.213178
0.000000,0.000000,0.333000,-1.570796,0.517658,-0.213045
0.000000,0.000000,0.333000,-1.570796,0.545445,-0.213761
0.000000,0.000000,0.333000,-1.570796,0.568788,-0.237171
