0.001252,-0.000004,0.648998,0.000011,0.003962,0.002766
-0.065548,0.000023,0.642127,-0.000076,-0.208948,-0.013787
-0.061500,-0.000195,0.642958,0.000628,-0.195869,-0.028284
-0.057454,-0.000447,0.643733,0.001439,-0.182833,-0.040794
-0.053421,-0.000721,0.644451,0.002315,-0.169870,-0.051344
-0.049409,-0.001002,0.645112,0.003211,-0.157003,-0.059962
-0.045424,-0.001278,0.645716,0.004088,-0.144247,-0.066678
-0.041470,-0.001537,0.646263,0.004906,-0.131613,-0.071523
-0.037549,-0.001765,0.646756,0.005626,-0.119107,-0.074529
-0.033663,-0.001952,0.647196,0.006214,-0.106730,-0.075728
-0.029812,-0.002087,0.647584,0.006634,-0.094482,-0.075154
-0.026100,-0.002166,0.647913,0.006878,-0.082690,-0.072861
-0.022483,-0.002177,0.648192,0.006907,-0.071209,-0.069011
-0.018896,-0.002110,0.648427,0.006690,-0.059833,-0.063463
-0.015340,-0.001957,0.648621,0.006202,-0.048563,-0.056151
-0.011810,-0.001707,0.648775,0.005405,-0.037382,-0.047208
-0.008318,-0.001351,0.648888,0.004278,-0.026326,-0.036660
-0.004866,-0.000883,0.648961,0.002794,-0.015400,-0.024529
-0.001456,-0.000293,0.648997,0.000928,-0.004608,-0.010893
0.001906,0.000424,0.648994,-0.001340,0.006032,0.004214
0.005221,0.001275,0.648954,-0.004034,0.016523,0.020762
0.008479,0.002264,0.648878,-0.007168,0.026835,0.038721
0.011662,0.003393,0.648766,-0.010745,0.036914,0.058059
0.014773,0.004667,0.648620,-0.014786,0.046768,0.078750
0.017811,0.006091,0.648439,-0.019307,0.056393,0.100768
0.020745,0.007659,0.648225,-0.024291,0.065697,0.124092
0.023216,0.009231,0.648011,-0.029296,0.073536,0.148700
0.025531,0.010911,0.647778,-0.034650,0.080883,0.174564
0.027960,0.012818,0.647500,-0.040735,0.088595,0.201654
0.030449,0.014950,0.647174,-0.047548,0.096507,0.229946
0.032943,0.017296,0.646802,-0.055063,0.104441,0.259421
0.035291,0.019790,0.646399,-0.063064,0.111913,0.290055
0.037508,0.022443,0.645962,-0.071589,0.118976,0.321822
0.039726,0.025337,0.645467,-0.080911,0.126050,0.354697
0.041572,0.028251,0.644977,-0.090308,0.131941,0.388635
0.043313,0.031344,0.644444,-0.100302,0.137499,0.423609
0.044664,0.034419,0.643928,-0.110247,0.141816,0.459576
0.046201,0.037888,0.643300,-0.121499,0.146733,0.496564
0.047360,0.041338,0.642684,-0.132701,0.150441,0.534476
0.048496,0.045044,0.641990,-0.144759,0.154079,0.573334
0.049695,0.049108,0.641180,-0.158021,0.157917,0.613103
0.050594,0.053222,0.640349,-0.171464,0.160800,0.653655
0.051035,0.057203,0.639560,-0.184476,0.162214,0.694912
0.051423,0.061453,0.638672,-0.198397,0.163459,0.736967
0.051484,0.065675,0.637782,-0.212235,0.163653,0.779672
0.051321,0.069971,0.636852,-0.226333,0.163131,0.823026
0.051062,0.074505,0.635816,-0.241248,0.162300,0.867038
0.050610,0.079169,0.634707,-0.256619,0.160851,0.911587
0.049845,0.083783,0.633586,-0.271831,0.158398,0.956580
0.048711,0.088220,0.632501,-0.286455,0.154765,1.001933
0.047301,0.092587,0.631406,-0.300855,0.150252,1.047599
0.045647,0.096909,0.630290,-0.315112,0.144959,1.093547
0.043620,0.100876,0.629272,-0.328174,0.138482,1.139596
0.041374,0.104740,0.628252,-0.340899,0.131308,1.185804
0.038917,0.108482,0.627233,-0.353232,0.123468,1.232122
0.036260,0.112089,0.626219,-0.365131,0.115001,1.278503
0.033417,0.115545,0.625213,-0.376547,0.105949,1.324893
0.030402,0.118834,0.624222,-0.387430,0.096359,1.371241
0.027231,0.121941,0.623250,-0.397733,0.086282,1.417497
0.023921,0.124852,0.622302,-0.407415,0.075772,1.463615
0.020490,0.127554,0.621385,-0.416435,0.064887,1.509552
0.016957,0.130037,0.620505,-0.424761,0.053686,1.555265
0.013342,0.132291,0.619665,-0.432362,0.042233,1.600718
0.009665,0.134309,0.618874,-0.439213,0.030590,1.645876
0.005948,0.136085,0.618134,-0.445297,0.018823,1.690707
0.002210,0.137617,0.617452,-0.450601,0.006994,1.735183
-0.001527,0.138902,0.616831,-0.455118,-0.004834,1.779280
-0.005245,0.139942,0.616275,-0.458848,-0.016599,1.822974
-0.008924,0.140740,0.615787,-0.461797,-0.028244,1.866245
-0.012546,0.141301,0.615370,-0.463976,-0.039713,1.909075
-0.016097,0.141639,0.615020,-0.465432,-0.050963,1.951442
-0.019564,0.141765,0.614737,-0.466188,-0.061952,1.993326
-0.022928,0.141674,0.614529,-0.466229,-0.072622,2.034723
-0.026183,0.141391,0.614388,-0.465628,-0.082952,2.075604
-0.029306,0.140905,0.614324,-0.464339,-0.092873,2.115988
-0.032286,0.140231,0.614334,-0.462406,-0.102350,2.155861
-0.035122,0.139394,0.614411,-0.459912,-0.111375,2.195193
-0.037812,0.138417,0.614544,-0.456934,-0.119946,2.233958
-0.040349,0.137311,0.614733,-0.453499,-0.128036,2.272146
-0.042734,0.136096,0.614971,-0.449679,-0.135649,2.309724
-0.044156,0.133924,0.615791,-0.442290,-0.140192,2.346070
-0.046135,0.132417,0.616184,-0.437394,-0.146520,2.382274
-0.047978,0.130865,0.616599,-0.432328,-0.152418,2.417834
-0.049639,0.129230,0.617063,-0.426951,-0.157739,2.452680
-0.051196,0.127609,0.617519,-0.421611,-0.162729,2.486853
-0.052580,0.125937,0.618011,-0.416069,-0.167170,2.520259
-0.053957,0.124405,0.618426,-0.411032,-0.171590,2.552983
-0.054969,0.122624,0.619003,-0.405042,-0.174843,2.584748
-0.059566,0.124967,0.617062,-0.414447,-0.189634,2.617382
-0.061186,0.124179,0.617063,-0.412120,-0.194858,2.647597
-0.062765,0.123509,0.617011,-0.410204,-0.199952,2.676853
-0.064082,0.122730,0.617054,-0.407839,-0.204207,2.705028
-0.065316,0.122031,0.617074,-0.405738,-0.208197,2.732181
-0.066413,0.121362,0.617107,-0.403707,-0.211748,2.758251
-0.067326,0.120674,0.617185,-0.401560,-0.214701,2.783206
-0.068153,0.120076,0.617241,-0.399706,-0.217383,2.807037
-0.068924,0.119594,0.617258,-0.398243,-0.219881,2.829734
-0.069137,0.118723,0.617571,-0.395246,-0.220571,2.851190
-0.069416,0.118099,0.617763,-0.393139,-0.221476,2.871479
-0.069470,0.117422,0.618030,-0.390778,-0.221651,2.890562
-0.069247,0.116639,0.618405,-0.387965,-0.220928,2.908414
-0.069356,0.116378,0.618485,-0.387083,-0.221282,2.925011
-0.068781,0.115582,0.618948,-0.384129,-0.219416,2.940363
-0.068266,0.115022,0.619296,-0.382022,-0.217748,2.954433
-0.067554,0.114424,0.619705,-0.379732,-0.215441,2.967220
-0.066713,0.113854,0.620128,-0.377508,-0.212717,2.978713
-0.065784,0.113354,0.620540,-0.375513,-0.209712,2.988885
-0.064736,0.112884,0.620963,-0.373599,-0.206320,2.997724
-0.063448,0.112300,0.621477,-0.371236,-0.202158,3.005264
-0.062000,0.111680,0.622032,-0.368722,-0.197485,3.011481
-0.060504,0.111148,0.622554,-0.366514,-0.192659,3.016324
-0.058993,0.110742,0.623021,-0.364755,-0.187790,3.019758
-0.057191,0.110107,0.623623,-0.362157,-0.181988,3.021925
-0.055383,0.109593,0.624167,-0.359991,-0.176174,3.022665
-0.053457,0.109048,0.624731,-0.357715,-0.169986,3.022024
-0.051442,0.108494,0.625299,-0.355412,-0.163519,3.020013
-0.049316,0.107894,0.625887,-0.352956,-0.156704,3.016615
-0.047101,0.107262,0.626483,-0.350397,-0.149611,3.011834
-0.044788,0.106573,0.627096,-0.347655,-0.142213,3.005664
-0.042477,0.105966,0.627657,-0.345222,-0.134828,2.998033
-0.037456,0.100817,0.630135,-0.327109,-0.118811,2.991944
-0.035434,0.100725,0.630414,-0.326546,-0.112370,2.981214
-0.033323,0.100577,0.630707,-0.325801,-0.105650,2.969054
-0.031171,0.100447,0.630985,-0.325126,-0.098802,2.955400
-0.028950,0.100273,0.631267,-0.324314,-0.091741,2.940278
-0.026579,0.099870,0.631623,-0.322744,-0.084210,2.923830
-0.024206,0.099514,0.631943,-0.321349,-0.076677,2.905834
-0.021681,0.098873,0.632350,-0.319010,-0.068665,2.886555
-0.019202,0.098339,0.632695,-0.317060,-0.060803,2.865636
-0.016631,0.097594,0.633092,-0.314424,-0.052653,2.843367
-0.014035,0.096757,0.633495,-0.311510,-0.044430,2.819620
-0.011390,0.095750,0.633929,-0.308053,-0.036052,2.794492
-0.008749,0.094658,0.634362,-0.304344,-0.027691,2.767863
-0.006110,0.093445,0.634806,-0.300259,-0.019337,2.739759
-0.003450,0.092067,0.635271,-0.295656,-0.010918,2.710319
-0.000846,0.090592,0.635735,-0.290766,-0.002678,2.679283
0.001777,0.088987,0.636207,-0.285469,0.005625,2.647016
0.004315,0.087250,0.636685,-0.279768,0.013655,2.613120
0.006834,0.085440,0.637153,-0.273855,0.021629,2.577921
0.009272,0.083494,0.637629,-0.267514,0.029345,2.541207
0.011655,0.081490,0.638089,-0.261010,0.036890,2.503114
0.013974,0.079442,0.638532,-0.254380,0.044236,2.463617
0.016210,0.077320,0.638965,-0.247526,0.051320,2.422679
0.018380,0.075189,0.639373,-0.240661,0.058199,2.380340
0.020486,0.073065,0.639754,-0.233830,0.064875,2.336592
0.022519,0.070928,0.640113,-0.226971,0.071323,2.291417
0.024475,0.068775,0.640452,-0.220071,0.077531,2.244814
0.026373,0.066647,0.640764,-0.213258,0.083556,2.196790
0.028238,0.064588,0.641037,-0.206680,0.089480,2.147341
0.029941,0.062349,0.641338,-0.199518,0.094891,2.096454
0.031667,0.060277,0.641577,-0.192910,0.100382,2.044143
0.033164,0.057944,0.641867,-0.185446,0.105143,1.990441
0.029438,0.048091,0.643929,-0.153452,0.093294,1.937307
0.029727,0.044859,0.644384,-0.143080,0.094213,1.881767
0.029490,0.041219,0.644909,-0.131389,0.093457,1.825231
0.028888,0.037446,0.645441,-0.119281,0.091546,1.767805
0.026759,0.032248,0.646209,-0.102600,0.084781,1.709964
0.024996,0.027994,0.646764,-0.088985,0.079182,1.650441
0.022700,0.023566,0.647301,-0.074838,0.071898,1.588017
0.025986,0.025114,0.646927,-0.079830,0.082327,1.526884
0.014463,0.012795,0.648409,-0.040545,0.045785,1.454962
0.027496,0.022610,0.646988,-0.071884,0.087124,1.391695
0.026086,0.019851,0.647295,-0.063076,0.082644,1.324496
0.026992,0.018851,0.647280,-0.059911,0.085521,1.251919
0.024510,0.015840,0.647650,-0.050300,0.077640,1.185178
0.021121,0.012575,0.648042,-0.039895,0.066888,1.116222
0.020473,0.011153,0.648139,-0.035377,0.064833,1.043420
0.021376,0.010626,0.648097,-0.033711,0.067698,0.971951
0.015411,0.006981,0.648547,-0.022121,0.048787,0.901373
0.015205,0.006238,0.648572,-0.019764,0.048135,0.829689
0.011548,0.004265,0.648760,-0.013507,0.036551,0.758035
0.009936,0.003270,0.648827,-0.010354,0.031449,0.684716
0.006818,0.001979,0.648920,-0.006263,0.021579,0.610922
0.003299,0.000833,0.648982,-0.002635,0.010441,0.536282
-0.001038,-0.000224,0.648998,0.000708,-0.003285,0.460830
-0.005445,-0.000977,0.648952,0.003091,-0.017231,0.384511
-0.009621,-0.001385,0.648850,0.004384,-0.030452,0.307095
-0.013666,-0.001491,0.648701,0.004722,-0.043262,0.228714
-0.017818,-0.001336,0.648494,0.004234,-0.056416,0.149707
-0.022073,-0.000917,0.648227,0.002908,-0.069909,0.070128
-0.026299,-0.000227,0.647904,0.000720,-0.083322,-0.010197
-0.030506,0.000725,0.647523,-0.002306,-0.096689,-0.091255
-0.034322,0.001923,0.647125,-0.006122,-0.108827,-0.173632
-0.038191,0.003358,0.646666,-0.010706,-0.121153,-0.256774
-0.041687,0.004998,0.646198,-0.015956,-0.132305,-0.341358
-0.045588,0.006908,0.645618,-0.022093,-0.144771,-0.426580
-0.048502,0.008912,0.645128,-0.028545,-0.154097,-0.513920
-0.051734,0.011176,0.644536,-0.035857,-0.164457,-0.602295
-0.054357,0.013531,0.643996,-0.043481,-0.172876,-0.692500
-0.056611,0.015986,0.643476,-0.051444,-0.180122,-0.784194
-0.058240,0.018437,0.643039,-0.059397,-0.185364,-0.877384
-0.059515,0.020908,0.642640,-0.067421,-0.189470,-0.971618
-0.060205,0.023281,0.642337,-0.075119,-0.191694,-1.066752
-0.060488,0.025558,0.642102,-0.082497,-0.192606,-1.162347
-0.060294,0.027663,0.641959,-0.089300,-0.191980,-1.258206
-0.059813,0.029628,0.641870,-0.095632,-0.190432,-1.354049
-0.059017,0.031411,0.641847,-0.101354,-0.187866,-1.449907
-0.058060,0.033063,0.641856,-0.106643,-0.184785,-1.545812
-0.057308,0.034778,0.641808,-0.112147,-0.182364,-1.641825
-0.062556,0.039989,0.640154,-0.129465,-0.199278,-1.736526
