0.000068,0.001270,-0.000422,-0.099173,-0.001767,0.000602,0.799039
0.001140,0.005137,0.009234,-0.119750,0.001868,-0.001159,0.790462
0.002490,0.008980,0.018498,-0.139849,0.005091,-0.002539,0.781999
0.004119,0.012799,0.027370,-0.159468,0.007903,-0.003537,0.773653
0.006026,0.016594,0.035849,-0.178606,0.010305,-0.004153,0.765422
0.008210,0.020363,0.043932,-0.197263,0.012298,-0.004387,0.757308
0.010669,0.024107,0.051620,-0.215437,0.013883,-0.004240,0.749311
0.013404,0.027827,0.058912,-0.233128,0.015061,-0.003713,0.741430
0.016411,0.031521,0.065808,-0.250336,0.015834,-0.002807,0.733666
0.019691,0.035190,0.072306,-0.267061,0.016204,-0.001522,0.726018
0.023241,0.038834,0.078408,-0.283304,0.016173,0.000138,0.718487
0.027059,0.042453,0.084113,-0.299065,0.015745,0.002174,0.711072
0.031144,0.046046,0.089423,-0.314346,0.014921,0.004582,0.703773
0.035492,0.049614,0.094337,-0.329148,0.013704,0.007360,0.696589
0.040102,0.053157,0.098857,-0.343473,0.012100,0.010507,0.689520
0.044971,0.056675,0.102984,-0.357324,0.010110,0.014018,0.682566
0.050096,0.060167,0.106720,-0.370701,0.007739,0.017893,0.675724
0.055473,0.063635,0.110065,-0.383609,0.004991,0.022126,0.668996
0.061101,0.067077,0.113022,-0.396050,0.001870,0.026715,0.662379
0.066975,0.070495,0.115592,-0.408027,-0.001618,0.031656,0.655873
0.073093,0.073888,0.117779,-0.419543,-0.005469,0.036946,0.649476
0.079450,0.077256,0.119584,-0.430603,-0.009677,0.042580,0.643189
0.086042,0.080600,0.121009,-0.441211,-0.014238,0.048554,0.637008
0.092867,0.083920,0.122058,-0.451371,-0.019145,0.054865,0.630933
0.099918,0.087215,0.122735,-0.461087,-0.024392,0.061506,0.624963
0.107194,0.090487,0.123040,-0.470364,-0.029974,0.068473,0.619096
0.114688,0.093735,0.122980,-0.479208,-0.035883,0.075762,0.613330
0.122396,0.096960,0.122556,-0.487624,-0.042114,0.083367,0.607664
0.130314,0.100162,0.121772,-0.495617,-0.048659,0.091283,0.602096
0.138438,0.103340,0.120633,-0.503192,-0.055512,0.099504,0.596624
0.146761,0.106496,0.119142,-0.510357,-0.062665,0.108024,0.591247
0.155279,0.109629,0.117304,-0.517117,-0.070110,0.116838,0.585961
0.163986,0.112741,0.115122,-0.523479,-0.077841,0.125939,0.580766
